the general,6834
result of,6827
to pay,6826
who is,6825
was going,6819
or not,6812
the family,6812
tell you,6806
among the,6802
bit of,6801
which has,6797
too much,6781
and with,6775
were the,6761
the state,6758
they could,6744
the ground,6737
level of,6714
it seems,6709
take the,6701
to meet,6695
i suppose,6690
for some,6689
the water,6684
it all,6683
how much,6673
for him,6665
that are,6650
is very,6645
them and,6633
her to,6626
a way,6609
same time,6587
make the,6584
in and,6582
who have,6579
the church,6568
you can't,6557
her own,6545
what we,6525
it does,6518
as much,6517
them in,6517
a result,6516
top of,6504
right to,6500
the court,6482
first time,6469
but if,6460
can you,6453
and had,6446
type of,6437
think of,6427
so the,6423
was still,6422
made a,6413
i will,6409
but we,6366
at that,6366
and on,6358
idea of,6348
point of,6348
at home,6337
of life,6337
but also,6319
the front,6316
the uk,6315
in front,6312
what it,6307
but this,6302
and one,6291
what do,6287
the war,6287
all right,6283
of such,6277
if she,6275
to ensure,6275
was also,6271
out in,6258
but that,6251
for them,6247
attempt to,6247
a particular,6234
the law,6228
looking at,6208
of time,6206
in it,6195
she is,6187
isn't it,6186
no i,6172
which had,6170
at him,6168
be seen,6157
i got,6149
don't want,6126
that's what,6126
a whole,6122
we do,6110
the development,6098
the area,6095
on it,6092
and even,6091
of one,6087
with its,6087
it should,6058
was very,6057
may not,6047
set up,6044
instead of,6031
his eyes,6029
a big,6021
her and,6019
for that,6018
have had,6014
is still,6011
us to,6009
round the,6008
and an,6008
possible to,6007
you should,6002
need for,5998
also be,5991
the present,5962
not been,5956
that's right,5952
in addition,5952
of being,5945
a major,5940
view of,5930
in particular,5929
until the,5926
should not,5912
the children,5911
as possible,5911
it might,5904
case of,5899
but a,5895
take a,5892
a different,5881
not in,5876
to my,5873
prime minister,5858
a week,5857
aware of,5852
of state,5852
on that,5843
and are,5832
a moment,5829
to play,5828
after all,5818
any of,5816
to ask,5815
as far,5815
do that,5814
was it,5809
at his,5807
that's the,5801
it as,5792
the centre,5786
variety of,5781
put it,5778
the subject,5774
series of,5771
only one,5768
you may,5765
for instance,5763
the system,5761
the market,5760
and it's,5757
got the,5754
over a,5738
to show,5730
only the,5725
of some,5725
all this,5721
make it,5720
as in,5717
it's the,5714
the school,5710
the process,5705
throughout the,5696
the social,5691
believe that,5690
is more,5689
the third,5684
in britain,5683
and how,5671
outside the,5664
however the,5664
quite a,5663
said i,5659
or two,5653
then he,5638
the money,5636
would you,5629
the early,5619
interest in,5614
we could,5609
any other,5609
ensure that,5604
have no,5595
i should,5588
parts of,5567
in many,5567
it must,5554
time of,5553
a time,5549
wish to,5541
the table,5540
member of,5540
me and,5536
you and,5524
apart from,5517
the north,5515
and have,5490
the west,5488
behind the,5483
it on,5483
because i,5478
go and,5473
the final,5468
to bring,5465
a year,5462
so many,5459
i went,5455
close to,5449
and some,5441
can do,5435
the air,5432
the year,5419
to leave,5412
are also,5403
which will,5395
was so,5392
who were,5392
the three,5388
to talk,5383
was just,5381
the night,5378
which would,5374
don't you,5362
although the,5360
in london,5357
so you,5352
no doubt,5351
last year,5350
we've got,5344
if there,5338
in such,5336
and at,5332
responsible for,5329
deal with,5328
to your,5328
is being,5323
piece of,5321
with them,5319
come on,5314
do the,5303
group of,5297
the result,5297
any more,5295
know the,5274
this year,5273
that his,5273
expected to,5261
you must,5256
her eyes,5254
was on,5250
use the,5249
decided to,5245
of you,5241
that all,5240
tend to,5239
you got,5237
it for,5236
people in,5232
it wasn't,5230
i shall,5230
like this,5227
about a,5227
the floor,5225
the council,5220
i hope,5215
with you,5211
associated with,5207
went on,5205
was one,5204
we should,5202
known as,5199
the royal,5198
you like,5195
means of,5194
to become,5188
tell me,5184
on your,5180
which i,5179
full of,5171
the community,5169
to try,5167
to all,5167
upon the,5165
talking about,5161
think it,5157
not just,5155
so it,5152
the word,5149
back in,5148
a matter,5148
hundred and,5147
those of,5147
soon as,5143
the sun,5140
the european,5137
that had,5130
you would,5130
an important,5130
a second,5123
the labour,5122
been the,5117
set of,5109
be an,5107
he didn't,5105
with that,5096
the young,5095
to move,5091
but it's,5081
as soon,5079
even the,5078
her head,5076
were in,5073
can i,5071
if a,5071
down and,5068
the child,5064
which can,5064
matter of,5063
with me,5061
unable to,5058
you go,5058
from her,5054
how the,5053
the original,5051
no more,5051
the body,5050
put the,5046
going on,5043
be more,5041
your own,5039
two years,5035
were to,5028
do so,5022
what are,5019
would like,5017
interested in,5011
his face,5009
i see,5008
prepared to,5004
aspects of,5002
on my,5001
a woman,4998
the course,4997
access to,4995
in these,4993
he will,4992
one or,4990
looking for,4989
through a,4986
to one,4983
how many,4972
then i,4970
the name,4969
the south,4966
him in,4965
with this,4965
of other,4964
it up,4952
an hour,4951
to its,4950
changes in,4949
are to,4948
his wife,4946
the latter,4945
but as,4944
there and,4937
the basis,4929
oh i,4918
all over,4916
the french,4916
was only,4915
which we,4909
state of,4907
question of,4905
and also,4896
to those,4896
and by,4895
ability to,4894
back and,4893
to buy,4890
because he,4886
other hand,4884
used in,4883
the big,4878
who has,4876
the situation,4873
carried out,4869
has not,4866
easy to,4864
the nature,4862
the morning,4851
where they,4851
and will,4844
you need,4841
the river,4837
and now,4826
as though,4823
told me,4815
to live,4812
the effect,4812
the us,4811
he looked,4810
long as,4810
the form,4805
it a,4803
the place,4802
has the,4802
hard to,4792
to avoid,4790
the light,4782
by his,4775
the real,4771
can see,4767
types of,4753
even though,4749
whether the,4747
to stop,4743
oh yes,4742
ought to,4731
we would,4727
or to,4724
we need,4722
the kitchen,4722
the party,4721
so on,4715
a certain,4709
both the,4709
which it,4704
we don't,4699
been in,4691
by an,4686
no no,4683
even more,4682
the book,4680
at first,4661
people are,4654
when a,4648
they don't,4641
a series,4637
on and,4636
where he,4636
be taken,4635
man who,4634
less than,4632
work in,4632
out a,4629
at one,4625
to stay,4621
seen as,4620
the head,4615
could see,4607
continue to,4605
are now,4589
only to,4585
secretary of,4584
so we,4582
necessary to,4579
they may,4577
found in,4563
return to,4557
the home,4555
the group,4554
there will,4547
said he,4546
my own,4542
up at,4541
is of,4531
allowed to,4530
that that,4528
of him,4526
it out,4526
let me,4525
united states,4514
to change,4504
you had,4499
and said,4499
the current,4494
the job,4493
in there,4492
see that,4487
two of,4485
were a,4483
he went,4480
the business,4480
very good,4475
the bottom,4474
lead to,4470
and that's,4466
be done,4457
nothing to,4449
is there,4449
said it,4448
the town,4447
thought of,4438
to some,4435
or even,4433
that will,4421
to what,4419
to produce,4417
back of,4413
the beginning,4412
it with,4411
it doesn't,4409
we must,4401
a hundred,4399
the window,4397
know how,4393
i must,4382
the matter,4382
what a,4378
the former,4377
i say,4372
the power,4371
areas of,4361
to understand,4360
be very,4357
i knew,4355
which have,4353
have not,4353
effect of,4353
to us,4351
time the,4350
the words,4348
none of,4346
it the,4345
the high,4343
but then,4340
have an,4338
process of,4337
there's no,4333
all these,4331
cost of,4329
not so,4328
opportunity to,4327
is only,4326
we shall,4322
is likely,4316
this way,4311
with all,4310
about that,4309
find out,4308
is this,4308
given the,4308
is important,4303
the village,4302
is what,4301
and has,4300
or in,4297
er the,4296
that has,4290
make sure,4287
think i,4286
a special,4285
me a,4284
i haven't,4281
of two,4275
on an,4273
from their,4270
on its,4267
out on,4266
the wall,4265
supposed to,4264
a high,4259
to develop,4254
role of,4254
of social,4242
you might,4238
for those,4236
sure that,4232
designed to,4225
place in,4221
quality of,4219
yes i,4211
degree of,4211
you say,4206
which were,4201
i saw,4200
have done,4196
a group,4195
means that,4192
to start,4190
about to,4182
together with,4181
to hear,4178
made to,4178
failed to,4175
the cost,4175
led to,4175
the small,4175
wants to,4167
way in,4167
time for,4161
thought that,4154
work and,4150
to our,4150
er i,4147
him a,4145
increase in,4134
the truth,4133
on which,4131
her face,4129
he can,4129
source of,4129
she has,4126
a day,4124
an old,4121
people to,4116
of new,4112
the long,4111
they did,4110
clear that,4110
it seemed,4109
of work,4107
within a,4106
value of,4106
me that,4104
better than,4099
a wide,4097
then you,4096
majority of,4096
having a,4093
was all,4092
she did,4092
period of,4091
above the,4089
out for,4085
she felt,4084
the little,4084
was at,4083
relation to,4083
she thought,4079
basis of,4079
for your,4078
the information,4074
with some,4071
the side,4064
important to,4057
history of,4055
the sea,4054
the role,4050
be no,4046
if you're,4045
they should,4044
head of,4044
time in,4043
years of,4043
give you,4041
that's a,4040
become a,4030
be found,4030
and no,4026
i couldn't,4024
the amount,4024
work of,4024
managed to,4021
using the,4021
i like,4021
but to,4020
each of,4016
of each,4016
talk to,4015
the problems,4014
long time,4002
being a,3995
he knew,3994
this one,3989
for its,3988
and get,3986
to achieve,3985
had never,3981
much as,3977
she didn't,3974
the game,3972
concerned with,3970
took the,3967
in general,3964
forms of,3956
the men,3952
part in,3950
a child,3949
needs to,3948
change in,3948
but what,3946
are being,3945
i feel,3944
account of,3940
despite the,3939
just the,3933
what she,3932
it's just,3931
some time,3930
the major,3930
is often,3928
for many,3927
now the,3926
and therefore,3926
we know,3921
is so,3921
that time,3920
are all,3919
a problem,3918
can only,3916
at last,3914
a short,3912
you're not,3910
she knew,3909
but when,3909
area of,3909
that can,3909
and social,3909
i believe,3908
i'm going,3905
come in,3904
the er,3897
most important,3895
he thought,3894
along with,3892
of information,3885
with your,3883
one in,3883
that and,3880
the person,3877
the prime,3876
the central,3875
and see,3874
on one,3874
saw the,3871
of money,3864
this will,3864
are still,3863
needed to,3859
the english,3856
you mean,3853
made the,3852
a while,3851
the extent,3851
come back,3849
i'm sure,3846
the land,3845
what about,3844
the story,3843
think it's,3841
up on,3841
given to,3839
as long,3838
life and,3838
took a,3834
where it,3834
provide a,3834
didn't know,3832
to create,3832
of how,3823
subject to,3823
one day,3818
is going,3817
you a,3811
such an,3808
talk about,3806
department of,3805
for us,3803
from this,3802
example of,3802
centre of,3800
response to,3799
his hand,3798
from one,3796
can get,3794
left the,3791
so he,3790
course of,3790
oh yeah,3790
understanding of,3789
effects of,3787
the sort,3784
the report,3782
into his,3781
down on,3779
try and,3778
to speak,3778
loss of,3777
a real,3773
it but,3766
to run,3766
over to,3765
or something,3763
be given,3763
this morning,3759
to carry,3757
the issue,3756
up for,3755
the line,3753
to prevent,3749
to accept,3747
a strong,3747
for one,3746
i've been,3745
the bank,3744
the field,3743
suggest that,3742
the key,3741
as one,3740
see what,3735
and and,3731
don't have,3729
will also,3724
a variety,3724
importance of,3723
the possibility,3720
i wouldn't,3714
the kind,3713
the results,3711
are more,3710
the others,3709
regarded as,3707
are very,3706
the previous,3702
than that,3701
and my,3701
is possible,3698
referred to,3694
control of,3691
that their,3688
come from,3687
the face,3683
also a,3683
a similar,3683
very well,3677
used for,3675
yeah i,3666
told him,3665
take it,3665
again and,3665
it also,3664
great deal,3663
had gone,3658
in england,3655
know i,3653
study of,3652
she looked,3651
get it,3651
the project,3651
a young,3648
see you,3646
the political,3646
knowledge of,3646
near the,3645
related to,3645
a look,3639
the building,3634
other than,3632
the answer,3630
with other,3628
ref no,3627
to consider,3626
made by,3625
the full,3624
date award,3624
got ta,3622
and can,3621
many people,3620
well you,3617
the individual,3617
one is,3609
get to,3607
it's all,3606
in relation,3604
in those,3603
to allow,3595
made it,3594
the university,3592
the left,3591
i never,3591
the department,3588
the majority,3588
the hon,3588
in both,3587
beyond the,3587
like it,3585
i felt,3585
that when,3581
at any,3580
only be,3575
the doctor,3573
with my,3571
attention to,3571
had come,3569
go back,3568
to explain,3563
dealing with,3557
to write,3556
think about,3555
a sense,3554
back into,3553
the quality,3550
with which,3550
details of,3545
was too,3544
then she,3543
something to,3542
in mind,3542
our own,3540
three years,3539
new york,3537
to learn,3536
the price,3536
out that,3535
one and,3531
about this,3526
the street,3525
capable of,3521
here and,3520
now and,3518
and put,3518
as part,3517
more of,3516
system of,3514
plenty of,3508
people and,3507
the decision,3503
could do,3501
ready to,3501
i told,3501
to support,3501
experience of,3499
the environment,3497
at once,3496
a member,3496
turned to,3495
she says,3494
not that,3494
not yet,3494
to any,3494
a a,3487
waiting for,3487
or more,3485
he took,3484
with one,3484
be that,3482
house of,3481
the opportunity,3479
we all,3477
mean that,3476
list of,3476
last week,3475
find a,3474
what did,3473
have seen,3471
the king,3468
live in,3467
for any,3463
chance to,3460
that have,3458
was there,3457
middle of,3457
lots of,3453
there has,3451
then it,3450
and those,3450
now that,3448
not as,3440
the board,3439
thousands of,3438
thought it,3436
evidence of,3436
the various,3433
but for,3428
how do,3428
find it,3428
way that,3428
the woman,3421
the secretary,3421
that some,3419
beginning to,3415
er er,3413
does it,3413
to join,3411
in europe,3410
the reason,3409
which may,3409
reason for,3407
knew that,3406
that for,3406
the level,3405
the county,3402
including the,3401
see it,3400
to deal,3398
is on,3397
hon friend,3394
go out,3393
are no,3392
without the,3388
the garden,3388
the importance,3388
a better,3385
time i,3383
work on,3377
a place,3376
the fire,3372
back on,3371
appear to,3366
and were,3364
and which,3363
asked to,3361
at it,3360
to build,3359
though the,3358
where you,3356
there would,3351
was being,3350
been made,3350
a full,3348
the study,3347
to another,3345
was as,3343
and from,3342
in to,3339
to set,3338
also the,3337
to read,3336
to hold,3333
that these,3329
is as,3327
find the,3326
suggested that,3323
followed by,3322
a person,3317
do this,3315
returned to,3314
keep the,3312
available to,3308
levels of,3307
director of,3306
kinds of,3304
think the,3303
the dark,3300
to let,3298
with no,3297
and two,3294
half of,3292
the surface,3291
it were,3288
her husband,3286
he told,3284
he asked,3284
that as,3282
from that,3279
the soviet,3277
and i'm,3276
a minute,3276
i remember,3269
of both,3268
for each,3266
intended to,3265
you just,3264
now i,3263
to turn,3261
called the,3261
edge of,3260
size of,3260
possibility of,3259
more and,3258
as being,3258
so they,3257
far from,3257
much to,3256
will you,3254
saying that,3252
may well,3252
be to,3251
by their,3248
required to,3247
if this,3246
not going,3244
his hands,3239
one thing,3239
home and,3239
the wrong,3234
name of,3234
his life,3233
only in,3233
off to,3230
this has,3230
of things,3229
was more,3226
the edge,3225
her mother,3224
is at,3223
down at,3222
a word,3221
i wanted,3221
even in,3216
day and,3211
and yet,3211
all those,3210
were all,3210
he wanted,3207
and would,3206
from which,3206
if not,3203
to protect,3202
and most,3200
it did,3198
without a,3195
for which,3191
approach to,3191
a further,3189
of england,3189
picked up,3187
what to,3184
more likely,3184
five years,3181
to offer,3181
the relationship,3179
for two,3178
other people,3176
proportion of,3176
are they,3174
a third,3173
see if,3169
in what,3168
he might,3167
the difference,3167
analysis of,3167
continued to,3166
had an,3160
this would,3156
refused to,3154
found that,3153
of many,3153
to establish,3149
this week,3147
her in,3147
can also,3147
think you,3145
to improve,3145
oh no,3144
be on,3142
i get,3141
is just,3140
a half,3137
one that,3134
the government's,3134
is for,3131
a job,3129
started to,3128
he saw,3127
rate of,3127
have made,3125
did he,3123
his father,3123
local authorities,3122
the latest,3121
give the,3118
in practice,3118
relationship between,3117
two or,3116
was about,3115
of local,3113
men and,3112
the black,3110
of interest,3109
put a,3107
in time,3105
a general,3104
the sound,3103
the size,3102
have got,3099
the ball,3099
hope that,3098
labour party,3090
world of,3088
that were,3083
in each,3083
this and,3081
about what,3080
had taken,3079
did it,3076
pair of,3076
out with,3076
of water,3076
in turn,3074
ways of,3072
and went,3071
up by,3071
to follow,3066
caused by,3066
male speaker,3064
that er,3063
are going,3061
had made,3061
won't be,3060
first of,3058
him as,3058
but at,3058
role in,3058
than in,3057
get out,3056
not even,3054
of view,3054
the white,3053
power of,3053
or so,3052
in favour,3051
who would,3051
northern ireland,3050
the wind,3049
was made,3048
that way,3047
is made,3046
find that,3044
to believe,3043
the position,3043
perhaps the,3043
this may,3043
the east,3042
the american,3041
the office,3040
and make,3040
told her,3039
making a,3039
the value,3038
them as,3037
or other,3036
do i,3035
the good,3033
that to,3031
you said,3029
having to,3028
put on,3028
we got,3025
by this,3025
and do,3022
appears to,3021
put in,3020
was always,3020
addition to,3017
absence of,3015
concept of,3009
he also,3006
once again,3005
the basic,3005
says that,3004
things that,3003
as his,3001
from an,3001
a local,2998
this case,2997
other words,2994
before he,2993
the thing,2993
to other,2993
beginning of,2992
a much,2989
is quite,2988
the start,2987
the girl,2987
not know,2987
we want,2983
can have,2983
not all,2983
and many,2982
you in,2981
house and,2981
to sell,2980
the bed,2979
years and,2975
for more,2971
be so,2971
always been,2970
inside the,2967
in two,2966
over and,2965
have any,2963
not necessarily,2961
that's all,2960
some people,2960
on top,2958
between them,2957
he came,2954
the minister,2952
came from,2950
forced to,2946
to reduce,2946
the event,2945
of different,2942
are often,2942
where a,2940
give a,2938
not always,2936
come and,2935
chairman of,2935
the scottish,2934
a car,2932
he must,2929
a nice,2926
problem of,2924
many years,2923
was now,2923
to win,2922
of thing,2922
him the,2921
they say,2920
he felt,2920
do is,2918
the years,2918
i'm sorry,2917
they want,2916
choice of,2914
the press,2912
one to,2908
but with,2907
the evening,2906
the phone,2905
did the,2903
to maintain,2902
he got,2900
he does,2900
the actual,2896
so what,2895
advantage of,2895
do we,2893
see how,2893
was quite,2892
needs of,2888
something like,2881
down in,2881
her a,2879
young people,2879
at me,2879
forward to,2878
then we,2877
and who,2877
the poor,2877
into her,2876
support for,2876
have some,2874
suggests that,2872
which could,2871
is he,2869
a chance,2868
that could,2868
my father,2866
happened to,2864
deal of,2860
she went,2856
you you,2856
i might,2854
to continue,2854
a kind,2854
just to,2852
presence of,2852
the heart,2850
version of,2850
about her,2849
the effects,2848
is all,2847
the earth,2847
it that,2844
though it,2844
time when,2841
is used,2840
i used,2838
my mother,2833
that no,2833
the worst,2832
has no,2832
responsibility for,2832
taken to,2831
different from,2831
agreed to,2828
had already,2825
both of,2823
got it,2822
what happened,2821
argued that,2821
never been,2818
and your,2818
this country,2816
the things,2816
other side,2813
and down,2812
he should,2812
at night,2810
of public,2810
were also,2807
that's it,2806
the service,2806
impossible to,2805
few years,2802
the presence,2800
of human,2799
come out,2798
the bill,2798
education and,2798
a simple,2797
you the,2795
they all,2794
the traditional,2792
in recent,2791
the open,2788
if it's,2783
is always,2783
to feel,2782
go in,2782
effect on,2781
we did,2778
so long,2776
to spend,2775
to call,2775
the corner,2775
what would,2774
life of,2772
his voice,2771
you didn't,2771
has become,2768
here is,2766
half a,2765
know you,2764
yeah but,2764
mean i,2762
the economy,2762
do a,2761
on with,2760
world war,2760
about his,2759
far more,2759
need a,2757
a change,2755
do they,2754
i found,2754
are we,2753
aspect of,2747
to discuss,2744
which she,2742
made in,2742
but now,2740
once the,2738
contact with,2738
health and,2737
they might,2736
time he,2734
and looked,2733
give me,2730
get on,2730
before you,2730
something that,2728
said and,2728
a piece,2727
the total,2727
a range,2727
numbers of,2725
there had,2723
the greatest,2723
how it,2720
that's why,2719
head and,2718
that at,2718
not for,2718
i asked,2718
in scotland,2718
all in,2716
the evidence,2716
was like,2713
a question,2712
me in,2710
have it,2709
not really,2708
these two,2708
the international,2706
to return,2704
so if,2703
you feel,2703
how long,2703
as for,2702
er and,2701
the club,2701
leave the,2701
say the,2697
hundreds of,2695
those in,2695
a letter,2695
don't like,2694
the boy,2692
think we,2691
pay for,2691
that many,2691
interests of,2690
of god,2689
risk of,2680
favour of,2679
the patient,2679
be of,2678
living in,2676
does the,2675
off and,2673
up there,2673
onto the,2672
to eat,2672
difference between,2672
be considered,2672
by which,2671
of women,2670
in in,2669
there may,2669
at work,2668
i'd like,2667
next to,2666
and after,2665
attempts to,2664
he turned,2662
the paper,2662
have already,2661
hand and,2658
came in,2658
he added,2657
like you,2657
talking to,2657
local government,2657
although it,2656
method of,2656
for my,2655
willing to,2655
comes to,2653
following the,2653
that an,2652
see a,2651
feel that,2651
face of,2651
problems of,2650
the health,2649
on in,2648
felt that,2648
chance of,2647
used by,2647
thought to,2646
the human,2646
people have,2645
then they,2645
local authority,2645
used as,2644
structure of,2644
listen to,2641
may also,2641
us and,2638
let us,2638
didn't want,2637
he made,2637
position of,2636
they must,2634
to identify,2634
purpose of,2633
pointed out,2630
the context,2629
them with,2627
cope with,2625
it from,2625
where there,2625
for what,2624
how they,2624
at an,2623
it at,2623
on our,2622
and others,2620
one can,2619
them all,2616
to and,2615
the hotel,2614
right and,2612
been to,2612
than one,2611
cos i,2610
the ability,2610
or less,2608
a friend,2607
reference to,2605
or at,2603
in most,2602
given a,2601
